INFO-New Info Session
INFO-[123.21777777777653, -46.61333333333327]
INFO-[123.50222222222098, -46.61333333333327]
INFO-[123.78666666666543, -46.61333333333327]
INFO-[124.07111111110987, -46.61333333333327]
INFO-[124.35555555555432, -46.61333333333327]
INFO-[124.63999999999876, -46.61333333333327]
INFO-[124.92444444444321, -46.61333333333327]
INFO-[125.20888888888766, -46.61333333333327]
INFO-[125.4933333333321, -46.61333333333327]
INFO-[125.77777777777655, -46.61333333333327]
INFO-[126.062222222221, -46.61333333333327]
INFO-[126.34666666666544, -46.61333333333327]
INFO-[126.63111111110989, -46.61333333333327]
INFO-[126.91555555555433, -46.61333333333327]
INFO-[127.19999999999878, -46.61333333333327]
INFO-[127.48444444444323, -46.61333333333327]
INFO-[127.76888888888767, -46.61333333333327]
INFO-[128.05333333333212, -46.61333333333327]
INFO-[128.33777777777655, -46.61333333333327]
INFO-[128.62222222222098, -46.61333333333327]
INFO-[128.90666666666542, -46.61333333333327]
INFO-[129.19111111110985, -46.61333333333327]
INFO-[129.47555555555428, -46.61333333333327]
INFO-[129.7599999999987, -46.61333333333327]
INFO-[130.04444444444314, -46.61333333333327]
INFO-[130.32888888888758, -46.61333333333327]
INFO-[130.613333333332, -46.61333333333327]
INFO-[130.89777777777644, -46.61333333333327]
INFO-[131.18222222222087, -46.61333333333327]
INFO-[131.4666666666653, -46.61333333333327]
INFO-[131.75111111110974, -46.61333333333327]
INFO-[132.03555555555417, -46.61333333333327]
INFO-[132.3199999999986, -46.61333333333327]
INFO-[132.60444444444303, -46.61333333333327]
INFO-[132.88888888888746, -46.61333333333327]
INFO-[133.1733333333319, -46.61333333333327]
INFO-[133.45777777777633, -46.61333333333327]
INFO-[133.74222222222076, -46.61333333333327]
INFO-[134.0266666666652, -46.61333333333327]
INFO-[134.31111111110962, -46.61333333333327]
INFO-[134.59555555555406, -46.61333333333327]
INFO-[134.8799999999985, -46.61333333333327]
INFO-[135.16444444444292, -46.61333333333327]
INFO-[135.44888888888735, -46.61333333333327]
INFO-[135.73333333333179, -46.61333333333327]
INFO-[136.01777777777622, -46.61333333333327]
INFO-[136.30222222222065, -46.61333333333327]
INFO-[136.58666666666508, -46.61333333333327]
INFO-[136.8711111111095, -46.61333333333327]
INFO-[137.15555555555395, -46.61333333333327]
INFO-[137.43999999999838, -46.61333333333327]
INFO-[137.7244444444428, -46.61333333333327]
INFO-[138.00888888888724, -46.61333333333327]
INFO-[138.29333333333167, -46.61333333333327]
INFO-[138.5777777777761, -46.61333333333327]
INFO-[138.86222222222054, -46.61333333333327]
INFO-[139.14666666666497, -46.61333333333327]
INFO-[139.4311111111094, -46.61333333333327]
INFO-[139.71555555555383, -46.61333333333327]
INFO-[139.99999999999827, -46.61333333333327]
INFO-[140.2844444444427, -46.61333333333327]
INFO-[140.56888888888713, -46.61333333333327]
INFO-[140.85333333333156, -46.61333333333327]
INFO-[141.137777777776, -46.61333333333327]
INFO-[141.42222222222043, -46.61333333333327]
INFO-[141.70666666666486, -46.61333333333327]
INFO-[141.9911111111093, -46.61333333333327]
INFO-[142.27555555555372, -46.61333333333327]
INFO-[142.55999999999815, -46.61333333333327]
INFO-[142.8444444444426, -46.61333333333327]
INFO-[143.12888888888702, -46.61333333333327]
INFO-[143.41333333333145, -46.61333333333327]
INFO-[143.69777777777588, -46.61333333333327]
INFO-[143.98222222222032, -46.61333333333327]
INFO-[144.26666666666475, -46.61333333333327]
INFO-[144.55111111110918, -46.61333333333327]
INFO-[144.8355555555536, -46.61333333333327]
INFO-[145.11999999999804, -46.61333333333327]
INFO-[145.40444444444248, -46.61333333333327]
INFO-[145.6888888888869, -46.61333333333327]
INFO-[145.97333333333134, -46.61333333333327]
INFO-[146.25777777777577, -46.61333333333327]
INFO-[146.5422222222202, -46.61333333333327]
INFO-[146.82666666666464, -46.61333333333327]
INFO-[147.11111111110907, -46.61333333333327]
INFO-[147.3955555555535, -46.61333333333327]
INFO-[147.67999999999793, -46.61333333333327]
INFO-[147.96444444444236, -46.61333333333327]
INFO-[148.2488888888868, -46.61333333333327]
INFO-[148.53333333333123, -46.61333333333327]
INFO-[148.81777777777566, -46.61333333333327]
INFO-[149.1022222222201, -46.61333333333327]
INFO-[149.38666666666452, -46.61333333333327]
INFO-[149.67111111110896, -46.61333333333327]
INFO-[149.9555555555534, -46.61333333333327]
INFO-[150.23999999999782, -46.61333333333327]
INFO-[150.52444444444225, -46.61333333333327]
INFO-[150.80888888888668, -46.61333333333327]
INFO-[151.09333333333112, -46.61333333333327]
INFO-[151.37777777777555, -46.61333333333327]
INFO-[151.66222222221998, -46.61333333333327]
INFO-[151.9466666666644, -46.61333333333327]
INFO-[152.23111111110885, -46.61333333333327]
INFO-[152.51555555555328, -46.61333333333327]
INFO-[152.7999999999977, -46.61333333333327]
INFO-[153.08444444444214, -46.61333333333327]
INFO-[153.36888888888657, -46.61333333333327]
INFO-[153.653333333331, -46.61333333333327]
INFO-[153.93777777777544, -46.61333333333327]
INFO-[154.22222222221987, -46.61333333333327]
INFO-[154.5066666666643, -46.61333333333327]
INFO-[154.79111111110873, -46.61333333333327]
INFO-[155.07555555555317, -46.61333333333327]
INFO-[155.3599999999976, -46.61333333333327]
INFO-[155.64444444444203, -46.61333333333327]
INFO-[155.92888888888646, -46.61333333333327]
INFO-[156.2133333333309, -46.61333333333327]
INFO-[156.49777777777533, -46.61333333333327]
INFO-[156.78222222221976, -46.61333333333327]
INFO-[157.0666666666642, -46.61333333333327]
INFO-[157.35111111110862, -46.61333333333327]
INFO-[157.63555555555305, -46.61333333333327]
INFO-[157.9199999999975, -46.61333333333327]
INFO-[158.20444444444192, -46.61333333333327]
INFO-[158.48888888888635, -46.61333333333327]
INFO-[158.77333333333078, -46.61333333333327]
INFO-[159.05777777777521, -46.61333333333327]
INFO-[159.34222222221965, -46.61333333333327]
INFO-[159.62666666666408, -46.61333333333327]
INFO-[159.9111111111085, -46.61333333333327]
INFO-[160.19555555555294, -46.61333333333327]
INFO-[160.47999999999737, -46.61333333333327]
INFO-[160.7644444444418, -46.61333333333327]
INFO-[161.04888888888624, -46.61333333333327]
INFO-[161.33333333333067, -46.61333333333327]
INFO-[161.6177777777751, -46.61333333333327]
INFO-[161.90222222221954, -46.61333333333327]
INFO-[162.18666666666397, -46.61333333333327]
INFO-[162.4711111111084, -46.61333333333327]
INFO-[162.75555555555283, -46.61333333333327]
INFO-[163.03999999999726, -46.61333333333327]
INFO-[163.3244444444417, -46.61333333333327]
INFO-[163.60888888888613, -46.61333333333327]
INFO-[163.89333333333056, -46.61333333333327]
INFO-[164.177777777775, -46.61333333333327]
INFO-[164.46222222221942, -46.61333333333327]
INFO-[164.74666666666386, -46.61333333333327]
INFO-[165.0311111111083, -46.61333333333327]
INFO-[165.31555555555272, -46.61333333333327]
INFO-[165.59999999999715, -46.61333333333327]
INFO-[165.88444444444158, -46.61333333333327]
INFO-[166.16888888888602, -46.61333333333327]
INFO-[166.45333333333045, -46.61333333333327]
INFO-[166.73777777777488, -46.61333333333327]
INFO-[167.0222222222193, -46.61333333333327]
INFO-[167.30666666666374, -46.61333333333327]
INFO-[167.59111111110818, -46.61333333333327]
INFO-[167.8755555555526, -46.61333333333327]
INFO-[168.15999999999704, -46.61333333333327]
INFO-[168.44444444444147, -46.61333333333327]
INFO-[168.7288888888859, -46.61333333333327]
INFO-[169.01333333333034, -46.61333333333327]
INFO-[169.29777777777477, -46.61333333333327]
INFO-[169.5822222222192, -46.61333333333327]
INFO-[169.86666666666363, -46.61333333333327]
INFO-[170.15111111110807, -46.61333333333327]
INFO-[170.4355555555525, -46.61333333333327]
INFO-[170.71999999999693, -46.61333333333327]
INFO-[171.00444444444136, -46.61333333333327]
INFO-[171.2888888888858, -46.61333333333327]
INFO-[171.57333333333023, -46.61333333333327]
INFO-[171.85777777777466, -46.61333333333327]
INFO-[172.1422222222191, -46.61333333333327]
INFO-[172.42666666666352, -46.61333333333327]
INFO-[172.71111111110795, -46.61333333333327]
INFO-[172.9955555555524, -46.61333333333327]
INFO-[173.27999999999682, -46.61333333333327]
INFO-[173.56444444444125, -46.61333333333327]
INFO-[173.84888888888568, -46.61333333333327]
INFO-[174.1333333333301, -46.61333333333327]
INFO-[174.41777777777455, -46.61333333333327]
INFO-[174.70222222221898, -46.61333333333327]
INFO-[174.9866666666634, -46.61333333333327]
INFO-[175.27111111110784, -46.61333333333327]
INFO-[175.55555555555227, -46.61333333333327]
INFO-[175.8399999999967, -46.61333333333327]
INFO-[176.12444444444114, -46.61333333333327]
INFO-[176.40888888888557, -46.61333333333327]
INFO-[176.69333333333, -46.61333333333327]
INFO-[176.97777777777443, -46.61333333333327]
INFO-[177.26222222221887, -46.61333333333327]
INFO-[177.5466666666633, -46.61333333333327]
INFO-[177.83111111110773, -46.61333333333327]
INFO-[178.11555555555216, -46.61333333333327]
INFO-[178.3999999999966, -46.61333333333327]
INFO-[178.68444444444103, -46.61333333333327]
INFO-[178.96888888888546, -46.61333333333327]
INFO-[179.2533333333299, -46.61333333333327]
INFO-[179.53777777777432, -46.61333333333327]
INFO-[179.82222222221876, -46.61333333333327]
INFO-[-180, -46.32888888888883]
INFO-[-179.71555555555557, -46.32888888888883]
INFO-[-179.43111111111114, -46.32888888888883]
INFO-[-179.1466666666667, -46.32888888888883]
INFO-[-178.86222222222227, -46.32888888888883]
INFO-[-178.57777777777784, -46.32888888888883]
INFO-[-178.2933333333334, -46.32888888888883]
INFO-[-178.00888888888898, -46.32888888888883]
INFO-[-177.72444444444454, -46.32888888888883]
INFO-[-177.4400000000001, -46.32888888888883]
INFO-[-177.15555555555568, -46.32888888888883]
INFO-[-176.87111111111125, -46.32888888888883]
INFO-[-176.58666666666682, -46.32888888888883]
INFO-[-176.30222222222238, -46.32888888888883]
INFO-[-176.01777777777795, -46.32888888888883]
INFO-[-175.73333333333352, -46.32888888888883]
INFO-[-175.4488888888891, -46.32888888888883]
INFO-[-175.16444444444465, -46.32888888888883]
INFO-[-174.88000000000022, -46.32888888888883]
INFO-[-174.5955555555558, -46.32888888888883]
INFO-[-174.31111111111136, -46.32888888888883]
INFO-[-174.02666666666693, -46.32888888888883]
INFO-[-173.7422222222225, -46.32888888888883]
INFO-[-173.45777777777806, -46.32888888888883]
INFO-[-173.17333333333363, -46.32888888888883]
INFO-[-172.8888888888892, -46.32888888888883]
INFO-[-172.60444444444477, -46.32888888888883]
INFO-[-172.32000000000033, -46.32888888888883]
INFO-[-172.0355555555559, -46.32888888888883]
INFO-[-171.75111111111147, -46.32888888888883]
INFO-[-171.46666666666704, -46.32888888888883]
INFO-[-171.1822222222226, -46.32888888888883]
INFO-[-170.89777777777817, -46.32888888888883]
INFO-[-170.61333333333374, -46.32888888888883]
INFO-[-170.3288888888893, -46.32888888888883]
INFO-[-170.04444444444488, -46.32888888888883]
INFO-[-169.76000000000045, -46.32888888888883]
INFO-[-169.475555555556, -46.32888888888883]
INFO-[-169.19111111111158, -46.32888888888883]
INFO-[-168.90666666666715, -46.32888888888883]
INFO-[-168.62222222222272, -46.32888888888883]
INFO-[-168.33777777777829, -46.32888888888883]
INFO-[-168.05333333333385, -46.32888888888883]
INFO-[-167.76888888888942, -46.32888888888883]
INFO-[-167.484444444445, -46.32888888888883]
INFO-[-167.20000000000056, -46.32888888888883]
INFO-[-166.91555555555613, -46.32888888888883]
INFO-[-166.6311111111117, -46.32888888888883]
INFO-[-166.34666666666726, -46.32888888888883]
INFO-[-166.06222222222283, -46.32888888888883]
INFO-[-165.7777777777784, -46.32888888888883]
INFO-[-165.49333333333396, -46.32888888888883]
INFO-[-165.20888888888953, -46.32888888888883]
INFO-[-164.9244444444451, -46.32888888888883]
INFO-[-164.64000000000067, -46.32888888888883]
INFO-[-164.35555555555624, -46.32888888888883]
INFO-[-164.0711111111118, -46.32888888888883]
INFO-[-163.78666666666737, -46.32888888888883]
INFO-[-163.50222222222294, -46.32888888888883]
INFO-[-163.2177777777785, -46.32888888888883]
INFO-[-162.93333333333408, -46.32888888888883]
INFO-[-162.64888888888964, -46.32888888888883]
INFO-[-162.3644444444452, -46.32888888888883]
INFO-[-162.08000000000078, -46.32888888888883]
INFO-[-161.79555555555635, -46.32888888888883]
INFO-[-161.51111111111192, -46.32888888888883]
INFO-[-161.22666666666748, -46.32888888888883]
INFO-[-160.94222222222305, -46.32888888888883]
INFO-[-160.65777777777862, -46.32888888888883]
INFO-[-160.3733333333342, -46.32888888888883]
INFO-[-160.08888888888976, -46.32888888888883]
INFO-[-159.80444444444532, -46.32888888888883]
INFO-[-159.5200000000009, -46.32888888888883]
INFO-[-159.23555555555646, -46.32888888888883]
INFO-[-158.95111111111203, -46.32888888888883]
INFO-[-158.6666666666676, -46.32888888888883]
INFO-[-158.38222222222316, -46.32888888888883]
INFO-[-158.09777777777873, -46.32888888888883]
INFO-[-157.8133333333343, -46.32888888888883]
INFO-[-157.52888888888987, -46.32888888888883]
INFO-[-157.24444444444543, -46.32888888888883]
INFO-[-156.960000000001, -46.32888888888883]
INFO-[-156.67555555555657, -46.32888888888883]
INFO-[-156.39111111111214, -46.32888888888883]
INFO-[-156.1066666666677, -46.32888888888883]
INFO-[-155.82222222222327, -46.32888888888883]
INFO-[-155.53777777777884, -46.32888888888883]
INFO-[-155.2533333333344, -46.32888888888883]
INFO-[-154.96888888888998, -46.32888888888883]
INFO-[-154.68444444444555, -46.32888888888883]
INFO-[-154.4000000000011, -46.32888888888883]
INFO-[-154.11555555555668, -46.32888888888883]
INFO-[-153.83111111111225, -46.32888888888883]
INFO-[-153.54666666666782, -46.32888888888883]
INFO-[-153.2622222222234, -46.32888888888883]
INFO-[-152.97777777777895, -46.32888888888883]
INFO-[-152.69333333333452, -46.32888888888883]
INFO-[-152.4088888888901, -46.32888888888883]
INFO-[-152.12444444444566, -46.32888888888883]
INFO-[-151.84000000000123, -46.32888888888883]
INFO-[-151.5555555555568, -46.32888888888883]
INFO-[-151.27111111111236, -46.32888888888883]
INFO-[-150.98666666666793, -46.32888888888883]
INFO-[-150.7022222222235, -46.32888888888883]
INFO-[-150.41777777777907, -46.32888888888883]
INFO-[-150.13333333333463, -46.32888888888883]
INFO-[-149.8488888888902, -46.32888888888883]
INFO-[-149.56444444444577, -46.32888888888883]
INFO-[-149.28000000000134, -46.32888888888883]
INFO-[-148.9955555555569, -46.32888888888883]
INFO-[-148.71111111111247, -46.32888888888883]
INFO-[-148.42666666666804, -46.32888888888883]
INFO-[-148.1422222222236, -46.32888888888883]
INFO-[-147.85777777777918, -46.32888888888883]
INFO-[-147.57333333333474, -46.32888888888883]
INFO-[-147.2888888888903, -46.32888888888883]
INFO-[-147.00444444444588, -46.32888888888883]
INFO-[-146.72000000000145, -46.32888888888883]
INFO-[-146.43555555555702, -46.32888888888883]
INFO-[-146.15111111111258, -46.32888888888883]
INFO-[-145.86666666666815, -46.32888888888883]
INFO-[-145.58222222222372, -46.32888888888883]
INFO-[-145.2977777777793, -46.32888888888883]
INFO-[-145.01333333333486, -46.32888888888883]
INFO-[-144.72888888889042, -46.32888888888883]
INFO-[-144.444444444446, -46.32888888888883]
INFO-[-144.16000000000156, -46.32888888888883]
INFO-[-143.87555555555713, -46.32888888888883]
INFO-[-143.5911111111127, -46.32888888888883]
INFO-[-143.30666666666826, -46.32888888888883]
INFO-[-143.02222222222383, -46.32888888888883]
INFO-[-142.7377777777794, -46.32888888888883]
INFO-[-142.45333333333497, -46.32888888888883]
INFO-[-142.16888888889054, -46.32888888888883]
INFO-[-141.8844444444461, -46.32888888888883]
INFO-[-141.60000000000167, -46.32888888888883]
INFO-[-141.31555555555724, -46.32888888888883]
INFO-[-141.0311111111128, -46.32888888888883]
INFO-[-140.74666666666838, -46.32888888888883]
INFO-[-140.46222222222394, -46.32888888888883]
INFO-[-140.1777777777795, -46.32888888888883]
INFO-[-139.89333333333508, -46.32888888888883]
INFO-[-139.60888888889065, -46.32888888888883]
INFO-[-139.32444444444621, -46.32888888888883]
INFO-[-139.04000000000178, -46.32888888888883]
INFO-[-138.75555555555735, -46.32888888888883]
INFO-[-138.47111111111292, -46.32888888888883]
INFO-[-138.1866666666685, -46.32888888888883]
INFO-[-137.90222222222405, -46.32888888888883]
INFO-[-137.61777777777962, -46.32888888888883]
INFO-[-137.3333333333352, -46.32888888888883]
INFO-[-137.04888888889076, -46.32888888888883]
INFO-[-136.76444444444633, -46.32888888888883]
INFO-[-136.4800000000019, -46.32888888888883]
INFO-[-136.19555555555746, -46.32888888888883]
INFO-[-135.91111111111303, -46.32888888888883]
INFO-[-135.6266666666686, -46.32888888888883]
INFO-[-135.34222222222417, -46.32888888888883]
INFO-[-135.05777777777973, -46.32888888888883]
INFO-[-134.7733333333353, -46.32888888888883]
INFO-[-134.48888888889087, -46.32888888888883]
INFO-[-134.20444444444644, -46.32888888888883]
INFO-[-133.920000000002, -46.32888888888883]
INFO-[-133.63555555555757, -46.32888888888883]
INFO-[-133.35111111111314, -46.32888888888883]
INFO-[-133.0666666666687, -46.32888888888883]
INFO-[-132.78222222222428, -46.32888888888883]
INFO-[-132.49777777777985, -46.32888888888883]
INFO-[-132.2133333333354, -46.32888888888883]
INFO-[-131.92888888889098, -46.32888888888883]
INFO-[-131.64444444444655, -46.32888888888883]
INFO-[-131.36000000000212, -46.32888888888883]
INFO-[-131.07555555555768, -46.32888888888883]
INFO-[-130.79111111111325, -46.32888888888883]
INFO-[-130.50666666666882, -46.32888888888883]
INFO-[-130.2222222222244, -46.32888888888883]
INFO-[-129.93777777777996, -46.32888888888883]
INFO-[-129.65333333333552, -46.32888888888883]
INFO-[-129.3688888888911, -46.32888888888883]
INFO-[-129.08444444444666, -46.32888888888883]
INFO-[-128.80000000000223, -46.32888888888883]
INFO-[-128.5155555555578, -46.32888888888883]
INFO-[-128.23111111111336, -46.32888888888883]
INFO-[-127.94666666666892, -46.32888888888883]
INFO-[-127.66222222222447, -46.32888888888883]
INFO-[-127.37777777778003, -46.32888888888883]
INFO-[-127.09333333333558, -46.32888888888883]
INFO-[-126.80888888889113, -46.32888888888883]
INFO-[-126.52444444444669, -46.32888888888883]
INFO-[-126.24000000000224, -46.32888888888883]
INFO-[-125.9555555555578, -46.32888888888883]
INFO-[-125.67111111111335, -46.32888888888883]
INFO-[-125.3866666666689, -46.32888888888883]
INFO-[-125.10222222222446, -46.32888888888883]
INFO-[-124.81777777778001, -46.32888888888883]
INFO-[-124.53333333333556, -46.32888888888883]
INFO-[-124.24888888889112, -46.32888888888883]
INFO-[-123.96444444444667, -46.32888888888883]
INFO-[-123.68000000000222, -46.32888888888883]
INFO-[-123.39555555555778, -46.32888888888883]
INFO-[-123.11111111111333, -46.32888888888883]
INFO-[-122.82666666666888, -46.32888888888883]
INFO-[-122.54222222222444, -46.32888888888883]
INFO-[-122.25777777777999, -46.32888888888883]
INFO-[-121.97333333333555, -46.32888888888883]
INFO-[-121.6888888888911, -46.32888888888883]
INFO-[-121.40444444444665, -46.32888888888883]
INFO-[-121.12000000000221, -46.32888888888883]
INFO-[-120.83555555555776, -46.32888888888883]
INFO-[-120.55111111111331, -46.32888888888883]
INFO-[-120.26666666666887, -46.32888888888883]
INFO-[-119.98222222222442, -46.32888888888883]
INFO-[-119.69777777777998, -46.32888888888883]
INFO-[-119.41333333333553, -46.32888888888883]
INFO-[-119.12888888889108, -46.32888888888883]
INFO-[-118.84444444444664, -46.32888888888883]
INFO-[-118.56000000000219, -46.32888888888883]
INFO-[-118.27555555555774, -46.32888888888883]
INFO-[-117.9911111111133, -46.32888888888883]
INFO-[-117.70666666666885, -46.32888888888883]
INFO-[-117.4222222222244, -46.32888888888883]
INFO-[-117.13777777777996, -46.32888888888883]
INFO-[-116.85333333333551, -46.32888888888883]
INFO-[-116.56888888889107, -46.32888888888883]
INFO-[-116.28444444444662, -46.32888888888883]
INFO-[-116.00000000000217, -46.32888888888883]
INFO-[-115.71555555555773, -46.32888888888883]
INFO-[-115.43111111111328, -46.32888888888883]
INFO-[-115.14666666666884, -46.32888888888883]
INFO-[-114.86222222222439, -46.32888888888883]
INFO-[-114.57777777777994, -46.32888888888883]
INFO-[-114.2933333333355, -46.32888888888883]
INFO-[-114.00888888889105, -46.32888888888883]
INFO-[-113.7244444444466, -46.32888888888883]
INFO-[-113.44000000000216, -46.32888888888883]
INFO-[-113.15555555555771, -46.32888888888883]
INFO-[-112.87111111111327, -46.32888888888883]
INFO-[-112.58666666666882, -46.32888888888883]
INFO-[-112.30222222222437, -46.32888888888883]
INFO-[-112.01777777777993, -46.32888888888883]
INFO-[-111.73333333333548, -46.32888888888883]
INFO-[-111.44888888889103, -46.32888888888883]
INFO-[-111.16444444444659, -46.32888888888883]
INFO-[-110.88000000000214, -46.32888888888883]
INFO-[-110.5955555555577, -46.32888888888883]
INFO-[-110.31111111111325, -46.32888888888883]
INFO-[-110.0266666666688, -46.32888888888883]
INFO-[-109.74222222222436, -46.32888888888883]
INFO-[-109.45777777777991, -46.32888888888883]
INFO-[-109.17333333333546, -46.32888888888883]
INFO-[-108.88888888889102, -46.32888888888883]
INFO-[-108.60444444444657, -46.32888888888883]
INFO-[-108.32000000000212, -46.32888888888883]
INFO-[-108.03555555555768, -46.32888888888883]
INFO-[-107.75111111111323, -46.32888888888883]
INFO-[-107.46666666666879, -46.32888888888883]
INFO-[-107.18222222222434, -46.32888888888883]
INFO-[-106.8977777777799, -46.32888888888883]
INFO-[-106.61333333333545, -46.32888888888883]
INFO-[-106.328888888891, -46.32888888888883]
INFO-[-106.04444444444655, -46.32888888888883]
INFO-[-105.76000000000211, -46.32888888888883]
INFO-[-105.47555555555766, -46.32888888888883]
INFO-[-105.19111111111322, -46.32888888888883]
INFO-[-104.90666666666877, -46.32888888888883]
INFO-[-104.62222222222432, -46.32888888888883]
INFO-[-104.33777777777988, -46.32888888888883]
INFO-[-104.05333333333543, -46.32888888888883]
INFO-[-103.76888888889098, -46.32888888888883]
INFO-[-103.48444444444654, -46.32888888888883]
INFO-[-103.20000000000209, -46.32888888888883]
INFO-[-102.91555555555765, -46.32888888888883]
INFO-[-102.6311111111132, -46.32888888888883]
INFO-[-102.34666666666875, -46.32888888888883]
INFO-[-102.0622222222243, -46.32888888888883]
INFO-[-101.77777777777986, -46.32888888888883]
INFO-[-101.49333333333541, -46.32888888888883]
INFO-[-101.20888888889097, -46.32888888888883]
INFO-[-100.92444444444652, -46.32888888888883]
INFO-[-100.64000000000208, -46.32888888888883]
INFO-[-100.35555555555763, -46.32888888888883]
INFO-[-100.07111111111318, -46.32888888888883]
INFO-[-99.78666666666874, -46.32888888888883]
INFO-[-99.50222222222429, -46.32888888888883]
INFO-[-99.21777777777984, -46.32888888888883]
INFO-[-98.9333333333354, -46.32888888888883]
INFO-[-98.64888888889095, -46.32888888888883]
INFO-[-98.3644444444465, -46.32888888888883]
INFO-[-98.08000000000206, -46.32888888888883]
INFO-[-97.79555555555761, -46.32888888888883]
INFO-[-97.51111111111317, -46.32888888888883]
INFO-[-97.22666666666872, -46.32888888888883]
INFO-[-96.94222222222427, -46.32888888888883]
INFO-[-96.65777777777983, -46.32888888888883]
INFO-[-96.37333333333538, -46.32888888888883]
INFO-[-96.08888888889093, -46.32888888888883]
INFO-[-95.80444444444649, -46.32888888888883]
INFO-[-95.52000000000204, -46.32888888888883]
INFO-[-95.2355555555576, -46.32888888888883]
INFO-[-94.95111111111315, -46.32888888888883]
INFO-[-94.6666666666687, -46.32888888888883]
INFO-[-94.38222222222426, -46.32888888888883]
INFO-[-94.09777777777981, -46.32888888888883]
INFO-[-93.81333333333536, -46.32888888888883]
INFO-[-93.52888888889092, -46.32888888888883]
INFO-[-93.24444444444647, -46.32888888888883]
INFO-[-92.96000000000203, -46.32888888888883]
INFO-[-92.67555555555758, -46.32888888888883]
INFO-[-92.39111111111313, -46.32888888888883]
INFO-[-92.10666666666869, -46.32888888888883]
INFO-[-91.82222222222424, -46.32888888888883]
INFO-[-91.5377777777798, -46.32888888888883]
INFO-[-91.25333333333535, -46.32888888888883]
INFO-[-90.9688888888909, -46.32888888888883]
INFO-[-90.68444444444646, -46.32888888888883]
INFO-[-90.40000000000201, -46.32888888888883]
INFO-[-90.11555555555756, -46.32888888888883]
INFO-[-89.83111111111312, -46.32888888888883]
INFO-[-89.54666666666867, -46.32888888888883]
INFO-[-89.26222222222422, -46.32888888888883]
INFO-[-88.97777777777978, -46.32888888888883]
INFO-[-88.69333333333533, -46.32888888888883]
INFO-[-88.40888888889089, -46.32888888888883]
INFO-[-88.12444444444644, -46.32888888888883]
INFO-[-87.840000000002, -46.32888888888883]
INFO-[-87.55555555555755, -46.32888888888883]
INFO-[-87.2711111111131, -46.32888888888883]
INFO-[-86.98666666666865, -46.32888888888883]
INFO-[-86.70222222222421, -46.32888888888883]
INFO-[-86.41777777777976, -46.32888888888883]
INFO-[-86.13333333333532, -46.32888888888883]
INFO-[-85.84888888889087, -46.32888888888883]
INFO-[-85.56444444444642, -46.32888888888883]
INFO-[-85.28000000000198, -46.32888888888883]
INFO-[-84.99555555555753, -46.32888888888883]
INFO-[-84.71111111111308, -46.32888888888883]
INFO-[-84.42666666666864, -46.32888888888883]
INFO-[-84.14222222222419, -46.32888888888883]
INFO-[-83.85777777777975, -46.32888888888883]
INFO-[-83.5733333333353, -46.32888888888883]
INFO-[-83.28888888889085, -46.32888888888883]
INFO-[-83.0044444444464, -46.32888888888883]
INFO-[-82.72000000000196, -46.32888888888883]
INFO-[-82.43555555555751, -46.32888888888883]
INFO-[-82.15111111111307, -46.32888888888883]
INFO-[-81.86666666666862, -46.32888888888883]
INFO-[-81.58222222222417, -46.32888888888883]
INFO-[-81.29777777777973, -46.32888888888883]
INFO-[-81.01333333333528, -46.32888888888883]
INFO-[-80.72888888889084, -46.32888888888883]
INFO-[-80.44444444444639, -46.32888888888883]
INFO-[-80.16000000000194, -46.32888888888883]
INFO-[-79.8755555555575, -46.32888888888883]
INFO-[-79.59111111111305, -46.32888888888883]
INFO-[-79.3066666666686, -46.32888888888883]
INFO-[-79.02222222222416, -46.32888888888883]
INFO-[-78.73777777777971, -46.32888888888883]
INFO-[-78.45333333333527, -46.32888888888883]
INFO-[-78.16888888889082, -46.32888888888883]
INFO-[-77.88444444444637, -46.32888888888883]
INFO-[-77.60000000000193, -46.32888888888883]
INFO-[-77.31555555555748, -46.32888888888883]
INFO-[-77.03111111111303, -46.32888888888883]
INFO-[-76.74666666666859, -46.32888888888883]
INFO-[-76.46222222222414, -46.32888888888883]
INFO-[-76.1777777777797, -46.32888888888883]
INFO-[-75.89333333333525, -46.32888888888883]
INFO-[-75.6088888888908, -46.32888888888883]
INFO-[-75.32444444444636, -46.32888888888883]
INFO-[-75.04000000000191, -46.32888888888883]
INFO-[-74.75555555555746, -46.32888888888883]
INFO-[-74.47111111111302, -46.32888888888883]
INFO-[-74.18666666666857, -46.32888888888883]
INFO-[-73.90222222222413, -46.32888888888883]
INFO-[-73.61777777777968, -46.32888888888883]
INFO-[-73.33333333333523, -46.32888888888883]
INFO-[-73.04888888889079, -46.32888888888883]
INFO-[-72.76444444444634, -46.32888888888883]
INFO-[-72.4800000000019, -46.32888888888883]
INFO-[-72.19555555555745, -46.32888888888883]
INFO-[-71.911111111113, -46.32888888888883]
INFO-[-71.62666666666856, -46.32888888888883]
INFO-[-71.34222222222411, -46.32888888888883]
INFO-[-71.05777777777966, -46.32888888888883]
INFO-[-70.77333333333522, -46.32888888888883]
INFO-[-70.48888888889077, -46.32888888888883]
INFO-[-70.20444444444632, -46.32888888888883]
INFO-[-69.92000000000188, -46.32888888888883]
INFO-[-69.63555555555743, -46.32888888888883]
INFO-[-69.35111111111298, -46.32888888888883]
INFO-[-69.06666666666854, -46.32888888888883]
INFO-[-68.78222222222409, -46.32888888888883]
